,speaker,statement,kaigi_id,teirei_id,giin_id,city_name,jiscode,num_votes,name,name_senkyo,kana,age,gender,title,new_and_old,party,kaiha,gicho,gicho_sub,kansa,shicho_or_giin
0,行岡荘太郎,皆さん、おはようございます。本日の会議に先立ちまして、ただいまから全国市議会議長会の表彰伝達式を行わせていただきます。去る6月15日でございますが、全国市議会議長会第87回定期総会におきまして、市議会議員として長きにわたって市政の発展に御尽力をされました功績によりまして、当市議会の堀義明議員及び村田進議員に対しまして表彰状が授与されましたので、ただいまより、本会議場におきまして、これらの伝達式をとり行わさせていただきたいと思います。（議長演壇に進む）,2011062925206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
1,大崎恭義,それでは、私の方からお名前をお呼びいたしますので、演壇の方までお進みいただきたいと思います。よろしくお願いいたします。堀義明議員、前の方までお進みください。,2011062925206,125206201106,,,,,,,,,,,,,,,,,
2,行岡荘太郎,表彰状草津市堀義明殿あなたは、市議会議員として20年の長きにわたって市政の発展に尽くされ、その功績は特に著しいものがありますので、第87回定期総会にあたり、本会表彰規程によって特別表彰をいたします。平成23年6月15日全国市議会議長会会長関谷博代読。おめでとうございます。（拍手）,2011062925206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
3,大崎恭義,続きまして、村田進議員、前のほうまでお進みください。,2011062925206,125206201106,,,,,,,,,,,,,,,,,
4,行岡荘太郎,表彰状草津市村田進殿あなたは、市議会議員として15年、市政の振興に努められ、その功績は著しいものがありますので、第87回定期総会にあたり、本会表彰規程により表彰いたします。平成23年6月15日全国市議会議長会会長関谷博代読。おめでとうございます。（拍手）,2011062925206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
5,大崎恭義,これをもちまして、表彰状の伝達式を終わらせていただきます。どうもありがとうございます。再開午前9時59分,2011062925206,125206201106,,,,,,,,,,,,,,,,,
6,行岡荘太郎,皆さん、おはようございます。これより本日の会議を開き、直ちに日程に入ります。△〜日程第1．会議録署名議員の指名〜,2011062925206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
7,行岡荘太郎,日程第1、会議録署名議員の指名を行います。会議録署名議員は、会議規則第81条の規定に基づき、5番西垣和美議員20番大脇正美議員以上の両議員を指名いたします。△〜日程第2．議第40号から議第49号まで〜,2011062925206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
8,行岡荘太郎,日程第2、各委員長から委員会審査報告書が提出されておりますので、議第40号から議第49号までの各議案を一括議題とし、各委員長の報告を求めます。まず、総務常任委員長、大脇正美議員。,2011062925206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
9,大脇正美,登壇おはようございます。総務常任委員会委員長の大脇でございます。本定例会におきまして、総務常任委員会に付託を受けました案件6件について、去る6月21日、午前9時30分から委員会を開会し、慎重に審査を行いました結果の御報告を申し上げます。議第42号、草津市職員の特殊勤務手当に関する条例の一部を改正する条例案、議第43号、草津市税条例等の一部を改正する条例案、議第46号、契約の締結につき議決を求めることについて、議第47号、契約の締結につき議決を求めることについて、議第48号、契約の締結につき議決を求めることについて、議第49号、契約の締結につき議決を求めることについて、以上6件につきましては、いずれも全員賛成で原案のとおり可決すべきものと決しました。以上をもちまして、本定例会におきまして総務常任委員会に付託を受けました案件6件の審査の結果について報告を終わります。何とぞ、議員各位の御賛同を賜りますよう、よろしくお願い申し上げます。以上でございます。,2011062925206,125206201106,,草津市,25206.0,3068.0,大脇正美,大脇正美,オオワキ マサミ,59.0,男,,現職,民主党,,,,,0.0
