,speaker,statement,kaigi_id,teirei_id,giin_id,city_name,jiscode,num_votes,name,name_senkyo,kana,age,gender,title,new_and_old,party,kaiha,gicho,gicho_sub,kansa,shicho_or_giin
0,行岡荘太郎,皆さん、おはようございます。日程に入ります前に、去る3月11日に発生いたしました東北地方太平洋沖地震でお亡くなりになられた方々の御冥福を祈り、黙祷をいたしたいと思います。恐れ入りますが、皆様、御起立をお願いいたします。黙祷。〔1分間黙祷〕,2011032425206,,,,,,,,,,,,,,,,,,
1,行岡荘太郎,黙祷を終わります。御着席ください。これより、本日の会議を開き、直ちに日程に入ります。△〜日程第1．会議録署名議員の指名〜,2011032425206,,,,,,,,,,,,,,,,,,
2,行岡荘太郎,日程第1、会議録署名議員の指名を行います。会議録署名議員は、会議規則第81条の規定に基づき、1番瀬川裕海議員24番堀義明議員以上の両議員を指名いたします。△〜日程第2．諸般の報告〜,2011032425206,,,,,,,,,,,,,,,,,,
3,行岡荘太郎,日程第2、諸般の報告をいたします。地方自治法第180条第2項の規定に基づき専決処分報告書が議会に提出されておりますので、お手元に配付しておきました。△〜日程第3．議員辞職の件〜,2011032425206,,,,,,,,,,,,,,,,,,
4,行岡荘太郎,日程第3、議員辞職の件を議題といたします。10番、山本正議員から、議員の辞職願が提出されております。地方自治法第117条の規定により、10番、山本正議員の退席を求めます。〔山本正議員退席〕,2011032425206,,,,,,,,,,,,,,,,,,
5,行岡荘太郎,事務局長より辞職願を朗読させます。事務局長。,2011032425206,,,,,,,,,,,,,,,,,,
6,山本勝彦,平成23年3月16日草津市議会議長行岡荘太郎様草津市議会議員山本正 辞職願今般、一身上の都合により、平成23年3月24日付で議員を辞職いたしたいので、地方自治法第126条により許可されるよう願い出ます。以上。,2011032425206,,,,,,,,,,,,,,,,,,
7,行岡荘太郎,お諮りいたします。山本正議員の議員辞職を許可することに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,2011032425206,,,,,,,,,,,,,,,,,,
8,行岡荘太郎,御異議なしと認めます。よって、山本正議員の議員辞職を許可することに決しました。10番、山本正議員の入場を求めます。「山本正議員着席」,2011032425206,,,,,,,,,,,,,,,,,,
9,行岡荘太郎,10番、山本正議員にお伝えいたします。提出されました議員辞職願につきましては、ただいま議会の許可が得られましたのでお伝えいたします。△〜日程第4．議第4号から議第31号までならびに請願第1号および請願第2号〜,2011032425206,,,,,,,,,,,,,,,,,,
10,行岡荘太郎,日程第4、各委員長から委員会審査報告書が提出されておりますので、議第4号から議第31号までの各議案ならびに請願第1号および請願第2号を一括議題とし、各委員長の報告を求めます。まず、総務常任委員長、大脇正美議員。,2011032425206,,,,,,,,,,,,,,,,,,
11,大脇正美,登壇おはようございます。総務常任委員長の大脇でございます。本定例会におきまして、総務常任委員会に付託を受けました案件2件について、去る3月14日、午前9時30分から委員会を開会し、慎重に審査を行いました結果の御報告を申し上げます。議第15号、議会の議員その他非常勤の職員の公務災害補償等に関する条例等の一部を改正する条例案のうち当委員会が所管する部分につきましては、全員賛成で原案のとおり可決すべきものと決しました。次に、請願の審査の結果を御報告申し上げます。請願第1号、「小規模修繕工事希望者登録制度」の創設を求める請願書につきましては、賛成少数で不採択とすべきものと決しました。以上をもって、本定例会におきまして総務常任委員会に付託を受けました案件2件の審査の結果について、報告を終わります。何とぞ、議員各位の御賛同を賜りますようお願い申し上げます。よろしくお願いします。,2011032425206,,,,,,,,,,,,,,,,,,
12,行岡荘太郎,次に、文教厚生常任委員長、清水正樹議員。,2011032425206,,,,,,,,,,,,,,,,,,
13,清水正樹,登壇文教厚生常任委員会委員長の清水正樹でございます。本定例会におきまして、文教厚生常任委員会に付託を受けました案件4件について、去る3月14日、午前9時30分から委員会を開会し、慎重に審査を行いました結果の御報告を申し上げます。議第15号、議会の議員その他非常勤の職員の公務災害補償等に関する条例等の一部を改正する条例案のうち当委員会が所管する部分、議第16号、草津市手数料条例の一部を改正する条例案、議第17号、草津市特別会計条例の一部を改正する条例案、議第18号、草津市立図書館設置条例の一部を改正する条例案、以上4件は、いずれも全員賛成で原案のとおり可決すべきものと決しました。以上をもって、本定例会におきまして文教厚生常任委員会に付託を受けました案件4件の審査の結果について、報告を終わります。何とぞ、議員各位の御賛同を賜りますよう、よろしくお願いを申し上げます。以上です。,2011032425206,,,,,,,,,,,,,,,,,,
14,行岡荘太郎,次に、産業建設常任委員長、瀬川裕海議員。,2011032425206,,,,,,,,,,,,,,,,,,
15,瀬川裕海,登壇産業建設常任委員会委員長の瀬川裕海です。本定例会におきまして、産業建設常任委員会に付託を受けました案件5件について、去る3月15日、午後1時から委員会を開会し、慎重に審査を行いました結果の御報告を申し上げます。議第20号、草津市上水道事業給水条例の一部を改正する条例案については、賛成多数で原案のとおり可決すべきものと決しました。次に、議第19号、草津市景観条例案、議第21号、市道路線の認定につき議決を求めることについて、議第22号、市道路線の変更につき議決を求めることについて、以上3件は、いずれも全員賛成で原案のとおり可決すべきものと決しました。次に、請願の審査の結果を御報告申し上げます。請願第2号、住宅リフォーム助成制度の創設を求める請願書につきましては、賛成なしで不採択とすべきものと決しました。以上をもって、本定例会におきまして産業建設常任委員会に付託を受けました案件5件の審査の結果について、報告を終わります。何とぞ、議員各位の御賛同を賜りますよう、よろしくお願い申し上げます。,2011032425206,,,,,,,,,,,,,,,,,,
16,行岡荘太郎,次に、予算審査特別委員長、新庄敏夫議員。,2011032425206,,,,,,,,,,,,,,,,,,
