,speaker,statement,kaigi_id,teirei_id,giin_id,city_name,jiscode,num_votes,name,name_senkyo,kana,age,gender,title,new_and_old,party,kaiha,gicho,gicho_sub,kansa,shicho_or_giin
0,大崎恭義,皆さん、おはようございます。初めに、市民憲章の唱和を行いたいと思います。恐れ入りますが、議員の皆様、執行部の皆様、また、傍聴席におられる皆様の御起立をお願いいたします。＜全員起立＞,2011060625206,125206201106,,,,,,,,,,,,,,,,,
1,大崎恭義,私が「一つ」と申し上げますので、その後に続いて、大きな声で御唱和をいただきたいと思います。よろしくお願いいたします。市民憲章私たち草津市民は、一つ、古い歴史にとけあった新しい文化をつくり、住みよいまちをきずくためにあたたかい心を持ちあって、ともにあすへの歩みを進めましょう。一つ、豊かな生産に努めましょう。一つ、高い教養を伸ばしましょう。一つ、明るい環境を整えましょう。一つ、良い風習を育てましょう。ありがとうございました。どうぞ御着席願います。開会午前9時59分,2011060625206,125206201106,,,,,,,,,,,,,,,,,
2,行岡荘太郎,皆さん、おはようございます。これより、平成23年6月草津市議会定例会を開会し、直ちに本日の会議を開きます。これより、日程に入ります。△〜日程第1．会議録署名議員の指名〜,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
3,行岡荘太郎,日程第1、会議録署名議員の指名を行います。会議録署名議員は、会議規則第81条の規定に基づき、2番中嶋昭雄議員23番清水正樹議員以上の両議員を指名いたします。△〜日程第2．諸般の報告〜,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
4,行岡荘太郎,日程第2、諸般の報告をいたします。地方自治法の規定に基づき、「平成22年度草津市一般会計及び特別会計繰越明許費繰越計算書」、「平成22年度草津市一般会計事故繰越報告書」、「専決処分報告書」および「草津市土地開発公社にかかる経営状況説明書類」が、また、地方公営企業法の規定に基づき、「平成22年度草津市水道事業会計予算繰越計算書」が、それぞれ議会に提出されておりますので、お手元に配付いたしておきました。次に、本定例会の説明員としてお手元に配付いたしておきました文書のとおり、あらかじめ出席を求めておきましたので、御了承願います。△〜日程第3．会期の決定〜,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
5,行岡荘太郎,日程第3、会期の決定を議題といたします。お諮りいたします。今期定例会の会期は、本日から6月29日までの24日間といたしたいと思います。これに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
6,行岡荘太郎,御異議なしと認めます。よって、今期定例会の会期は、本日から6月29日までの24日間と決定いたしました。次に、市長より議案が提出されておりますので、事務局長より報告いたします。事務局長。,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
7,大崎恭義,草総発第847号平成23年6月6日草津市議会議長行岡荘太郎様草津市長橋川渉議案の提出についてこのことについて、地方自治法（昭和22年法律第67号）第149条第1号の規定に基づき、本日開会の草津市議会定例会に別添のとおり議案を提出します。議第35号専決処分の承認を求めることについて他14件以上。△〜日程第4．議第35号および議第36号〜,2011060625206,125206201106,,,,,,,,,,,,,,,,,
8,行岡荘太郎,日程第4、議第35号および議第36号の議案2件を一括議題といたします。事務局長より議件を報告いたします。事務局長。,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
9,大崎恭義,議第35号専決処分の承認を求めることについて議第36号専決処分の承認を求めることについて以上。,2011060625206,125206201106,,,,,,,,,,,,,,,,,
10,行岡荘太郎,提案者の説明を求めます。橋川市長。,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
11,橋川渉,登壇皆さん、おはようございます。本日、ここに6月定例市議会を招集いたしましたところ、議員各位には御出席を賜り、ありがとうございます。さて、3月11日に発生いたしました東日本大震災によりまして、今なお避難生活など不自由な生活を強いられている方が大勢おられます中で、各方面で復旧・復興に向けた活動が進められてきております。本市におきましても、震災発生直後から、被災地に対しまして、応急給水活動や保健衛生活動のために、福島県や宮城県に職員を派遣するとともに、救援物資、義援金の支援を行うほか、本市に避難された方の受入れのために、市営住宅の無償提供を行っております。また、先月29日から岩手県大槌町に、湖南4市の先陣を切って職員を長期派遣し、大槌町で業務が停滞している児童福祉、障害福祉の業務に従事しております。私も職員の勤務日初日となりました6月1日に現地に赴き、お見舞いと激励をさせていただいたところでございます。現地の被害の甚大さは、想像を絶するものであり、改めて災害に対する万全の備えの重要性を認識をいたしました。今回職員を派遣いたしました大槌町は、大地震と大津波により、町長を初め多数の職員が犠牲になられ、庁舎も壊滅的な打撃を受けておりまして、行政機能が大きく損なわれている状態です。復興には時間がかかりますが、国を挙げて、これに取り組まなければなりません。災害は、草津市においても、いつ発生するかわかりません。今回の震災で、派遣した職員が被災地の復旧・復興に貢献することはもちろんでございますが、その経験を本市の防災体制の整備に生かしてくれることを期待しますとともに、市政を預かる者として、本市の地域防災計画の総点検、総見直しを行い、原発事故への対応も含めて、防災体制の強化に全力を尽くしてまいります。それでは、ただいま上程をいただきました議第35号および議第36号につきまして、提案理由の説明を申し上げます。この二つの案件は、いずれも専決処分の承認を求めるものでございまして、議第35号は、地方税法施行令の一部が改正され、去る3月30日に公布、4月1日に施行されたことに伴い、基礎課税、後期高齢者支援金等課税および介護納付金課税に係る課税限度額が引き上げられましたことから、所要の改正を行うため、草津市国民健康保険税条例の一部を改正したものでございます。議第36号では、健康保険法施行令の一部が改正され、去る3月30日に公布、4月1日に施行されたことに伴い、平成21年10月1日から平成23年3月31日までの間の特例として付則で規定しておりました出産育児一時金の額につきまして、平成23年4月1日以降は恒久措置として本則化するため、草津市国民健康保険条例の一部を改正したものでございます。以上の2議案につきましては、いずれも地方自治法第179条第1項の規定により専決処分を行いましたので、同条第3項の規定に基づきまして、議会に報告を申し上げ、その承認を求めるものでございます。以上、まことに簡単ではございますが、提案理由の説明を終わらせていただきます。何とぞ、よろしく御審議をいただき、御承認賜りますよう、お願いを申し上げます。,2011060625206,125206201106,,草津市,25206.0,17584.0,橋川渉,橋川渉,ハシカワ ワタル,59.0,男,,新人,無所属,,,,,1.0
12,行岡荘太郎,それでは、これより議第35号および議第36号の議案2件に対する質疑を行います。ただいまのところ通告はございません。質疑はございませんか。〔「なし」と呼ぶ者あり〕,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
13,行岡荘太郎,質疑なしと認めます。よって、質疑を終結いたします。次に討論を行います。ただいまのところ通告はございません。討論はございませんか。〔「なし」と呼ぶ者あり〕,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
14,行岡荘太郎,討論なしと認めます。よって、討論を終結いたします。お諮りいたします。ただいま議題となっております議第35号および議第36号の議案2件につきましては、会議規則第37条第3項の規定により委員会への付託を省略いたしたいと思います。これに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
15,行岡荘太郎,御異議なしと認めます。よって、ただいま議題となっております議案2件は、委員会の付託を省略することに決しました。それでは、ただいま議題となっております議案2件について、順次、起立により採決いたします。まず、議第35号議案を採決いたします。お諮りいたします。議第35号、専決処分の承認を求めることについてを原案のとおり承認することに賛成の議員の起立を求めます。〔起立全員〕,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
16,行岡荘太郎,御着席願います。起立全員であります。よって、議第35号議案は原案のとおり承認されました。次に、議第36号議案を採決いたします。お諮りいたします。議第36号、専決処分の承認を求めることについてを原案のとおり承認をすることに賛成の議員の起立を求めます。〔起立全員〕,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
17,行岡荘太郎,御着席願います。起立全員であります。よって、議第36号議案は原案のとおり承認されました。△〜日程第5．議第37号から議第39号まで〜,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
18,行岡荘太郎,日程第5、議第37号から議第39号までの議案3件を一括議題といたします。事務局長より議件を報告いたします。事務局長。,2011060625206,125206201106,,草津市,25206.0,1893.0,行岡荘太郎,行岡 荘太郎,ユキオカ ソウタロウ,48.0,男,,現職,無所属,,1.0,,,0.0
