,speaker,statement,kaigi_id,teirei_id,giin_id,city_name,jiscode,num_votes,name,name_senkyo,kana,age,gender,title,new_and_old,party,kaiha,gicho,gicho_sub,kansa,shicho_or_giin
0,清水正樹,皆さん、おはようございます。これより本日の会議を開き、直ちに日程に入ります。△〜日程第1．会議録署名議員の指名〜,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
1,清水正樹,日程第1、会議録署名議員の指名を行います。会議録署名議員は、会議規則第81条の規定に基づき、7番西田剛議員17番竹村勇議員以上の両議員を指名いたします。△〜日程第2．議第58号から議第83号までの各議案に対する質疑および一般質問〜,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
2,清水正樹,日程第2、これより、28日に引き続き、議第58号から議第83号までの各議案に対する質疑および一般質問を行います。それでは、発言通告書が提出されておりますので、順次、これを許します。まず、5番、小野元嗣議員。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
3,小野元嗣,おはようございます。プロジェクトＫの小野元嗣でございます。先般9月の草津市議会議員選挙により負託をいただきました。笑顔あふれる草津を目指して頑張りますので、どうぞよろしくお願いいたします。早速ですが、一般質問をさせていただきます。子育て支援について。南草津駅前の保育所、あるいは、地域の子供たちから御高齢者までが利用していただける「子育て・孫育て・親育て」の支援ができ、学びの場に役立つ「子育てシェアハウス」の開設について、お尋ねいたします。共働き世帯が当たり前の現在、子育て世帯の増加が著しい南草津地域では、保育施設や児童公園が足りないと、子育てサロンやＰＴＡ等の保護者の方からよくお聞きいたします。通勤途中に送り迎えが素早くできたり、まちづくりやＰＴＡ等の地域活動に参加する合い間の一時預かり、公園デビューしにくい保護者が気軽に集えるような、草津駅前と同じように南草津駅前にも保育施設の開設のお願いをしたいと考えますが、市のお考えをお尋ねいたします。,2011103125206,125206201110,,草津市,25206.0,1351.0,小野元嗣,小野 もとつぐ,オノ　モトツグ,46.0,男,,新人,無所属,プロジェクトK,,,,0.0
4,清水正樹,それでは、答弁を求めます。白子子ども家庭部長。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
5,白子與志久,子育て世帯の増加の著しい南草津地域での多様な保育ニーズに対応するため、南草津駅前にも保育施設の開設をとのお尋ねでございますが、今日まで南草津駅周辺での保育施設や、つどいの広場等の子育て支援施設の開所に努めておりますが、新たな施設を確保することが非常に難しい現状でございます。このことから、駅周辺ではございませんが、平成24年度において南笠地先で開設される（仮称）くさつ優愛保育園モンチにおいて、120名の保育所の新設とあわせ地域子育て支援センターを併設し、子育て相談の機能や子育て世代の交流、遊び場を提供する等、子育て施策の充実を図っていきたいと考えております。,2011103125206,125206201110,,,,,,,,,,,,,,,,,
6,清水正樹,小野議員。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
7,小野元嗣,ありがとうございます。私もその案件は聞いておりますが、余りにも南草津駅から遠方やということで、できましたら、また駅前にできるだけ用地確保をしていただいて保育施設を開設願いたいと思います。よろしくお願いします。次の質問をさせていただきます。特にですね、要望の強い駅前の既存施設の市民交流プラザ等をですね、活用した子育て・孫育て・親育てのための支援施設、子育てシェアをできるハウスの整備について、お考えをお聞かせください。よろしくお願いします。,2011103125206,125206201110,,草津市,25206.0,1351.0,小野元嗣,小野 もとつぐ,オノ　モトツグ,46.0,男,,新人,無所属,プロジェクトK,,,,0.0
8,清水正樹,白子子ども家庭部長。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
9,白子與志久,次に、既存施設等を活用した子育てシェアハウスの整備についてのお尋ねでございますが、市民交流プラザ等の既存の公共施設につきましては、施設設置の目的が多用途にわたることから、子育てに限定した使用は困難と考えております。しかしながら、さきに述べました（仮称）くさつ優愛保育園モンチに併設いたします子育て支援センターの設置とあわせ、南草津駅周辺にも、子育て相談や遊び場の提供のほかに、市内の子育てサークル、サロンへの側面的な支援ができる施設の設置についても検討してまいりたいと考えております。,2011103125206,125206201110,,,,,,,,,,,,,,,,,
10,清水正樹,小野議員。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
11,小野元嗣,ありがとうございます。できるだけですね、市民の皆さんの声であります「駅前に」というとこに特化しておりますが、ぜひですね、何とか人口がふえる、この南草津駅周辺、特に未就学児子育て世代が増加してございます。そのお母さん方が気軽にお子さんを預け、そしてまた、共働きできるような環境整備をぜひお願いしたいと思います。次、また質問させていただきます。現在の市民センターでは、子育て自主サークルや子育て支援活動が活発に運営されておりますが、大人の使い勝手がよいのですが、かたい壁や床が使用され、小さい子供たちが遊ぶのには安全とは言えません。そこで、お尋ねいたします。市民センター内に、子供たちが遊び集えるクッション材などを使用した「キッズルーム」を設置して、安心して保護者同士が子育て交流できるスペースの確保をお願いしたいのですが、導入のお考えはございませんでしょうか。よろしくお願いいたします。,2011103125206,125206201110,,草津市,25206.0,1351.0,小野元嗣,小野 もとつぐ,オノ　モトツグ,46.0,男,,新人,無所属,プロジェクトK,,,,0.0
12,清水正樹,白子子ども家庭部長。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
13,白子與志久,市民センターにおける「キッズルーム」の設置についてのお尋ねでございますが、市民センター・公民館につきましては、地域の住民の方々にとって一番身近な市役所として、また、地域の住民の方々の活動拠点として利用されております。このことから、市民センター・公民館は、各学区・地区の自治連合会や社会福祉協議会などの各種団体の会合や事業、また、自主教室や各種サークルの方々の活動など、13市民センター・公民館全体で、年間約30万人の方々が利用されているところでございます。このような利用状況から考えますと、「キッズルーム」のような一つの利用目的に特化した部屋を設置することは、現状では困難であると考えております。しかしながら、子供やお年寄り、また、その支援者や保護者が気軽に利用できるよう、各市民センターと調整をしてまいりたいというふうに考えております。,2011103125206,125206201110,,,,,,,,,,,,,,,,,
14,清水正樹,小野議員。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
15,小野元嗣,ありがとうございます。私も、玉川の市民センターで子育て支援サークルを運営しておりますが、やはり和室とかですね、畳の部屋があいているときはいいんですが、会議室等、かたい床材の上で未就学児の子供さん、また保育園児のお母さんなんかが集ったときに、集中してなかなか協議ができない。なぜならばといいますと、やはり机、収納されている横にある机ですとか、床で前回り、後ろ回りしたときに頭をガーンと打ってですね、ぎゃあっと泣くと、そういう現状が日々ございます。特に、今後、まちづくり協議会等ですね、運営されるにおいては、地域の住民の皆様、お母さんからおじいちゃん、おばあちゃん、お父さん、いろんな方が集われます。そのときには必ずお孫さんやら子供さんを連れてまいられると思いますので、そのときに安心して子供さんを遊ばせられる場というものをぜひ御検討いただきまして、そんな大きな部屋は要らないと思います、ぜひお願いしたいと思います。ありがとうございました。次に、質問させていただきます。草津市内の保育園入園希望者の順番待ち、待機児童が約200名。そして、順番待ちをあきらめておられる待機児童を含めると400名はおられると、保育関係者や子育てサークル代表者から聞いております。そこで、子育て支援を掲げている草津市の幼児教育についてお尋ねいたします。保護者からの要望が強い幼稚園の3年保育制度と保育時間の延長に向けた取り組みについて、市の考えをお尋ねいたします。よろしくお願いいたします。,2011103125206,125206201110,,草津市,25206.0,1351.0,小野元嗣,小野 もとつぐ,オノ　モトツグ,46.0,男,,新人,無所属,プロジェクトK,,,,0.0
16,清水正樹,中園特命監。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
17,中園和貴,幼稚園の3年保育制についてのお尋ねでございますが、現在、本市の幼稚園につきましては、公立が2年保育を、私立が3年保育を実施されているところでございます。一方で、国におきましては、本年7月に「子ども・子育て新システム中間とりまとめ」が示されたところでございまして、その中では、幼保一体化の基本的な考え方の一つといたしまして、「質の高い学校教育・保育および家庭への養育支援の一体的な提供をする（仮称）総合施設の創設」が挙げられているところでございます。この「新システム」におきましては、現行の幼稚園・保育所は、「総合施設」への移行というものが順次進められると示されておりまして、満3歳以上児におきましては、標準的な教育時間の学校教育が義務づけられるということになっております。ただ、これらの総合施設の今後の具体的な制度設計や移行に係る経過措置のあり方等につきましては、今後、国で検討されるということになっているところでございます。このことから、本市における公立幼稚園の3年保育制の取り組みにつきましては、国の検討の動向を見定めつつ、草津市の実情に即した幼保一体化の検討とあわせまして、保護者や民間幼稚園・保育園関係者も含めた慎重な議論が必要と考えております。また、保育時間の延長につきましても、現在、各幼稚園で実施しております預かり保育のあり方とあわせまして検討してまいりたいと考えておりますので、御理解賜りますようお願いいたします。,2011103125206,125206201110,,,,,,,,,,,,,,,,,
18,清水正樹,小野議員。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
19,小野元嗣,ありがとうございました。ぜひですね、御検討をいただきまして、地域のニーズという形で、保育時間の延長を含めました3年制を御検討いただきたいと思います。次ですね、人材や施設の不足が叫ばれていますが、国の幼保一体化に向けた動きとあわせて、今後の施設整備について、現在、どのようになっているのか、お尋ねいたします。,2011103125206,125206201110,,草津市,25206.0,1351.0,小野元嗣,小野 もとつぐ,オノ　モトツグ,46.0,男,,新人,無所属,プロジェクトK,,,,0.0
20,清水正樹,中園特命監。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
21,中園和貴,次に、国の幼保一体化と今後の保育、あわせて今後の施設整備についてのお尋ねでございます。幼保一体化につきましては、先ほど申し上げました国の「子ども・子育て新システム」の実施にあわせた施策展開が必要と考えておりますが、（仮称）総合施設の具体的な制度設計や、現在の幼稚園・保育所からの移行に係る経過措置等のあり方について、国の議論を見定めつつ本市の対応を検討する必要があると認識しております。本市といたしましては、来年度に外部委員会による幼保一体化の検討に着手しますものの、まずは待機児童の解消が喫緊の課題でございます。ですので、まずは来年度に待機児童の解消に主眼を置いた保育所整備を早急に行いたいと考えております。その後、「子ども・子育て新システム」における幼保一体化の動向や、本市における就学前児童の推移を踏まえた上で、所要の施設整備を図ってまいりたいと考えておりますので、御理解賜りますようお願い申し上げます。,2011103125206,125206201110,,,,,,,,,,,,,,,,,
22,清水正樹,小野議員。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
23,小野元嗣,ありがとうございます。ぜひ、子育て世代の増加が著しいこの草津の地で、よろしく整備をお願いいたします。そして、次の質問をさせていただきます。子育て世帯が増加しています守山市には、「今後の幼児教育ビジョン」が明確化されていますが、草津市の幼児教育方針、考え方等のビジョンの策定をお尋ねいたします。,2011103125206,125206201110,,草津市,25206.0,1351.0,小野元嗣,小野 もとつぐ,オノ　モトツグ,46.0,男,,新人,無所属,プロジェクトK,,,,0.0
24,清水正樹,中園特命監。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
25,中園和貴,次に、草津市の幼児教育のビジョンについてのお尋ねでございますが、幼児期は人間形成の基礎を培う重要な時期でありまして、本市の「草津市教育振興基本計画」におきましても、幼稚園・保育所の教育・保育は、学びの基礎となる重要な教育と位置づけられているところでございます。今年度は、同じ就学前の子供の教育・保育を担う立場から、保育士と幼稚園教員が保育実践交流や合同研修を実施しまして、双方のよさに学び合いながら、教育・保育の質の向上に向けた取り組みを進めるために、公立保育所・幼稚園の保育士、幼稚園教員で構成する「幼保一体化ワーキング部会」を立ち上げまして、研修の充実や人材教育の体制づくり等について検討を進めているところでございます。一方で、今後、国におきましては、家庭や地域を含めたすべての子ども・子育て関係者を対象としまして、子ども・子育てに関する理念についての指針を示しまして、すべての施設等が遵守すべき要領を定めることとしております。これらの動向を踏まえまして、本市におきましても、来年度に小学校学習指導要領との整合性、一貫性を確保しました草津市における乳幼児教育・就学前教育の指針となるものの策定を検討しておりまして、その中で本市の幼児教育ビジョンを明確にしてまいりたいと考えておりますので、御理解賜りますようお願い申し上げます。,2011103125206,125206201110,,,,,,,,,,,,,,,,,
26,清水正樹,小野議員。,2011103125206,125206201110,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
