,speaker,statement,kaigi_id,teirei_id,giin_id,city_name,jiscode,num_votes,name,name_senkyo,kana,age,gender,title,new_and_old,party,kaiha,gicho,gicho_sub,kansa,shicho_or_giin
0,山本勝彦,皆さん、おはようございます。初めに、草津市桜憲章の唱和を行いたいと思います。恐れ入りますが、議員の皆様、執行部の皆様、また、傍聴席におられる皆様の御起立をお願いいたします。＜全員起立＞,2011022525206,,,,,,,,,,,,,,,,,,
1,山本勝彦,前段につきましては、私が読ませていただきます。その後、私が「一つ」と申し上げますので、その後に続いて大きな声で御唱和をいただきたいと思います。なお、後段につきましても私が読ませていただきますので、よろしくお願いいたします。草津市桜憲章わたくしたち草津市民は、美しい郷土を愛し、未来へ発展していくために、桜憲章を制定します。花びらが集まって桜の花となるように、多くの力を合わせて実践します。一つ、桜を愛するように、すべての自然と人、伝統を愛し、生きる喜びにあふれた、美しいまちをつくります。一つ、桜を育てるように、大きな慈しみをもって次の世代を育て、磨かれた心と体で、暖かなぬくもりのあるまちをつくります。一つ、桜を創りだしたように、未来を創り、自由な発想で、人の行き交うまちをつくります。愛し、育て、創りだす力を発揮するために、互いの違いを認め合い、尊重する豊かな心を保ちます。そして、桜が咲き誇るまちがいつまでも続くように、全世界の平和を祈ります。どうもありがとうございました。どうぞ御着席願います。開会午前10時00分,2011022525206,,,,,,,,,,,,,,,,,,
2,行岡荘太郎,皆さん、おはようございます。これより、平成23年2月草津市議会定例会を開会し、直ちに本日の会議を開きます。これより、日程に入ります。△〜日程第1．会議録署名議員の指名〜,2011022525206,,,,,,,,,,,,,,,,,,
3,行岡荘太郎,日程第1、会議録署名議員の指名を行います。会議録署名議員は、会議規則第81条の規定に基づき、7番棚橋幸男議員15番西村隆行議員以上の両議員を指名いたします。△〜日程第2．諸般の報告〜,2011022525206,,,,,,,,,,,,,,,,,,
4,行岡荘太郎,日程第2、諸般の報告をいたします。地方自治法第180条第2項の規定に基づき専決処分報告書が議会に提出されておりますので、お手元に配付いたしておきました。次に、本定例会の説明員としてお手元に配付いたしておきました文書のとおり、あらかじめ出席を求めておきましたので、御了承願います。△〜日程第3．会期の決定〜,2011022525206,,,,,,,,,,,,,,,,,,
5,行岡荘太郎,日程第3、会期の決定の件を議題といたします。お諮りいたします。今期定例会の会期は、本日から3月24日までの28日間といたしたいと思います。これに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,2011022525206,,,,,,,,,,,,,,,,,,
6,行岡荘太郎,御異議なしと認めます。よって、今期定例会の会期は、本日から3月24までの28日間と決定いたしました。次に、市長より議案が提出されておりますので、事務局長より報告いたします。事務局長。,2011022525206,,,,,,,,,,,,,,,,,,
7,山本勝彦,草総発第271号平成23年2月25日草津市議会議長行岡荘太郎様草津市長橋川渉議案の提出についてこのことについて、地方自治法（昭和22年法律第67号）第149条第1号の規定に基づき、本日開会の草津市議会定例会に別添のとおり議案を提出します。議第3号契約の締結につき議決を求めることについて他28件以上。△〜日程第4．議第3号〜,2011022525206,,,,,,,,,,,,,,,,,,
8,行岡荘太郎,日程第4、議第3号議案を議題といたします。事務局長より議件を報告いたします。事務局長。,2011022525206,,,,,,,,,,,,,,,,,,
9,山本勝彦,議第3号契約の締結につき議決を求めることについて以上。,2011022525206,,,,,,,,,,,,,,,,,,
10,行岡荘太郎,提案者の説明を求めます。橋川市長。,2011022525206,,,,,,,,,,,,,,,,,,
11,橋川渉,登壇皆さん、おはようございます。本日、平成23年2月定例市議会を招集いたしましたところ、議員各位には御出席を賜りまして、お礼を申し上げます。最初に、この22日にニュージーランド南部で大規模な地震が発生し、甚大な被害が伝えられております。この地震では、語学留学等で現地に滞在されていた日本人を含む多くの方々が被害に遭われ、建物の倒壊現場では懸命な救助活動が続けられておりますが、一刻も早く、何とか無事に救出されることを願っております。今回の地震で被害に遭われた方々に心からお見舞い申し上げますとともに、災害からの復旧・復興が一日も早く進むことを願うところでございます。それでは、ただいま上程をいただきました議第3号につきまして、提案理由の説明を申し上げます。この議案は、一般議案でございまして、草津市幼稚園、小・中学校空調設備設置工事の請負契約を締結するに当たりまして議決を求めるものでございますが、当該議案につきましては、工期の関係がございますことから、本日議決を賜りたいと存じますので、よろしくお願い申し上げます。以上、まことに簡単でございますが、提案理由の説明を終わらせていただきます。何とぞ、よろしく御審議をいただき、適正なる議決を賜りますようお願い申し上げます。,2011022525206,,,,,,,,,,,,,,,,,,
12,行岡荘太郎,以上で、提案者の説明は終わりました。これより、議第3号議案に対する質疑を行います。ただいまのところ通告はございません。質疑はございませんか。〔「なし」と呼ぶ者あり〕,2011022525206,,,,,,,,,,,,,,,,,,
