,speaker,statement,kaigi_id,teirei_id,giin_id,city_name,jiscode,num_votes,name,name_senkyo,kana,age,gender,title,new_and_old,party,kaiha,gicho,gicho_sub,kansa,shicho_or_giin
0,行岡荘太郎,皆さん、おはようございます。これより、本日の会議を開き、直ちに日程に入ります。△〜日程第1．会議録署名議員の指名〜,2011031025206,,,,,,,,,,,,,,,,,,
1,行岡荘太郎,日程第1、会議録署名議員の指名を行います。会議録署名議員は、会議規則第81条の規定に基づき、10番山本正議員13番奥村次一議員以上の両議員を指名いたします。△〜日程第2．議第4号から議第31号までの各議案に対する質疑および一般質問〜,2011031025206,,,,,,,,,,,,,,,,,,
2,行岡荘太郎,日程第2、これより、議第4号から議第31号までの各議案に対する質疑および一般質問を行います。それでは、発言通告書が提出されておりますので、順次、これを許します。まず、11番、杉江昇議員。,2011031025206,,,,,,,,,,,,,,,,,,
3,杉江昇,"改めまして、おはようございます。さきの各派の代表質問でも皆さん申されましたが、ニュージーランドの地震、お悔みを申し上げますとともに、先日より宮城のほうでも地震が起こっております。どうぞ、我々、防災、この辺にも気を配りながら、全部課が総合的な判断で、この自然災害に立ち向かっていく必要があると思いますので、特に危機管理監には、せいぜい御努力を賜りますようにお願い申し上げます。それでは、議長よりお許しをもらいましたので、質問をしてまいります。まず、議第19号の景観条例、この案について質問したいと思います。今、発展を続ける草津ではですね、市街地の空き地の管理、これが自分で草刈りをしたり、あるいはシルバー人材センターにお願いして、きれいにされている地主がおられる一方で、ほったらかしというんでしょうか、セイダカアワダチソウのような草がですね、伸びたい放題に伸びていたり、そこにペットボトルなどのごみが投入されている、こういう二つの風景を見たりします。そこでですね、本当に、先日の発表でも13万人を超え、2005年から比べると9,700人ほどの人口増加となっております。引っ越してこられる人、あるいは家族を受け入れるのには宅地が必要であり、また、そのような宅地造成が活発に行われてきましたし、なおもこの宅地造成が続いております。大規模な開発も見られます。小さな開発も大きな開発にも空き地があると思いますが、どれくらいの空き地があるのか、お伺いします。",2011031025206,,,,,,,,,,,,,,,,,,
4,行岡荘太郎,それでは、答弁を求めます。浅見都市建設部長。,2011031025206,,,,,,,,,,,,,,,,,,
5,浅見善廣,ただいまの1番、杉江議員の一般質問にお答えをいたします。開発地域の空き地の状況について、どのくらいの「空き地」があるのかというお尋ねでございますが、平成18年度に実施いたしました「大津湖南都市計画基礎調査」によりますと、市街化区域内の大規模空閑地は、約1.9ヘクタール存在いたしております。その内訳は、荒れ地や未利用地などでございまして、しかしながら、市街地などに存在をする小さな未利用地や市街化調整区域での調査は実施いたしておりませんので、把握はいたしておりませんので、御理解賜りますよう、よろしくお願いします。,2011031025206,,,,,,,,,,,,,,,,,,
6,行岡荘太郎,杉江議員。,2011031025206,,,,,,,,,,,,,,,,,,
7,杉江昇,わかりました。調整区域などは含まれてないということですけど、おおむね1.9ヘクタールあるということですね。その中で、先ほど申し上げました、一生懸命景観を損ねないように草刈りやらごみ拾いをされている地主さんのほかに、全然管理されていない、ぼうぼうの状態の土地があると言いましたが、ほったらかしの土地は、そのうちどれぐらいございますでしょう。,2011031025206,,,,,,,,,,,,,,,,,,
8,行岡荘太郎,答弁を求めます。進藤市民環境部長。,2011031025206,,,,,,,,,,,,,,,,,,
9,進藤良和,次に、適正に管理されていない、いわゆる「ほったらかし」の空き地が何カ所ぐらいあるのかについてでございますが、この状態につきましては、市域全域にわたっての調査は行っておりません。しかしながら、お尋ねにございますように、「開発された区域」である市街地では、空き地が雑草の繁茂や、あるいは廃棄物の不法投棄などによりまして生活環境に問題があるとなれば、隣接の住宅の方や、あるいは周囲の住民の方々からですね、苦情が寄せられるということが多々ございます。このような空き地といたしましては、ここ数年では約30カ所ぐらいと把握しております。また、これらを付近の状況から区分いたしますと、住宅地内が20件余りで最も多く、ほかに、住宅地に近接した田・畑が放置された状態であるものが見受けられます。,2011031025206,,,,,,,,,,,,,,,,,,
